,id,label,comment,AWS Labels,AWS Scores
3163,1468735_1,neutral,Never mind found it.,POSITIVE,0.720876813
3164,1468735_2,neutral,Changes applied in revision 1369338.,NEUTRAL,0.992876709
3165,1468735_3,neutral,Many thanks.,POSITIVE,0.991577983
3166,1922211_1,neutral,Monitor no longer based on protobuf.,NEGATIVE,0.87700212
3167,1827379_1,neutral,periodic bulk close of resolved issues. ,NEGATIVE,0.829290926
3168,218222_1,neutral,Thank you!,POSITIVE,0.893295169
3169,218222_2,neutral,It's working like a charm.,POSITIVE,0.973558426
3170,886802_1,neutral,The b-1.0 patch also applies to branch-1.,NEUTRAL,0.90851754
3171,2059249_1,positive,Sounds good.,POSITIVE,0.994975448
3172,2059249_2,neutral,I too have been busy on other projects.,NEUTRAL,0.724547982
3173,2059249_3,neutral,I'll try and test with queryIndexesRebuiltSynchronously false today.,NEGATIVE,0.878025472
3174,1602017_1,neutral,fancy applying this patch before 1.3.0?,NEUTRAL,0.955133915
3175,405597_1,neutral,applied patch (thanks) in r1055887,POSITIVE,0.523475528
3176,1827876_1,neutral,Hi Jaikiran   Didn't you already fix this one?,NEUTRAL,0.623310089
3177,968616_1,neutral,Thanks!,POSITIVE,0.97756654
3178,1667340_1,neutral,Dona Thiru: can one of you (or anyone else) please review this?,NEUTRAL,0.998703957
3179,1045150_1,neutral,05 was committed in r613384,NEUTRAL,0.99322468
3180,2327124_1,neutral,committed to TRUNK (m3),NEUTRAL,0.80764097
3181,2545846_1,positive,This is awesome!,POSITIVE,0.999608219
3182,966178_1,positive,v2 Looks good to me.,POSITIVE,0.890178442
3183,2050066_1,neutral,applied.,NEUTRAL,0.743539333
3184,2050066_2,neutral,Thanks!,POSITIVE,0.97756654
3185,513057_1,neutral,Closing this issue Jacopo fixed it at r1345528.,NEUTRAL,0.978148699
3186,513057_2,neutral,Thanks Jacopo.,POSITIVE,0.948853195
3187,1124596_2,neutral,Add EnumSetWritable.,NEUTRAL,0.978187919
3188,1124596_3,neutral,Contributed by He Yongqiang ,NEUTRAL,0.999337852
3189,1780034_1,neutral,I'm closing this for the time being as we've reopened SPR-368.,NEUTRAL,0.762621462
3190,913651_1,neutral,Applied Rodrigo's suggestions,NEUTRAL,0.98899442
3191,1436615_1,neutral,This was found in via JBossWS CXF so once we've pulled it in to JBoss and tested I'll let you know if there's any issues.,NEUTRAL,0.556547642
3192,1436615_2,neutral,Thanks for the quick response Colm.,POSITIVE,0.904815495
3193,790615_1,neutral,Hullo?,NEUTRAL,0.991867483
3194,2025362_1,neutral,Could you open a ticket for this (last comment) Tnx micha,NEUTRAL,0.897129178
3195,2466754_1,neutral,Hi Thomas it's here:  https://svn.jboss.org/repos/common/common-old/branches/Branch_1_0/,NEUTRAL,0.996690392
3196,2354572_1,positive,Hey you're right that idea was probably not the best approach to the problem - 0.6 looks really nice looking forward to it :),MIXED,0.802934825
3197,1776805_1,neutral,Indeed!,POSITIVE,0.859475076
3198,1776805_2,neutral,This is actually the case in 2.0.5 already.,NEUTRAL,0.409543395
3199,1776805_3,neutral,Thanks for spotting this Philipp!,POSITIVE,0.986103415
3200,907912_1,neutral,It seems that using {{BufferedOutputStream}} is a better solution since it will also help other operations.,POSITIVE,0.895861924
3201,907912_2,neutral,BTW do you know why there are four one-byte packets?,NEUTRAL,0.998842061
3202,889230_1,neutral,fixed style,NEUTRAL,0.972455561
3203,1549909_1,neutral,Dupe of CASSANDRA-4042 (we'll include the BF fp change there),NEUTRAL,0.966744244
3204,2043022_1,neutral,I think this looks like the same issue as  [MFINDBUGS-55|http://jira.codehaus.org/browse/MFINDBUGS-55]  Garvin ,NEGATIVE,0.713629127
3205,1093135_2,neutral,Changed contributed by from Arpit Agarwal to Arpit Gupta.,NEUTRAL,0.797861874
3206,1093135_3,neutral,(Revision 1450575) HADOOP-8917.,NEUTRAL,0.999821842
3207,1093135_4,neutral,add LOCALE.US to toLowerCase in SecurityUtil.replacePattern.,NEUTRAL,0.957961679
3208,1093135_5,neutral,Contributed by Arpit Agarwal.,NEUTRAL,0.999323845
3209,2271434_1,neutral,Marc you're re-logging your ownn issues :),NEUTRAL,0.418655723
3210,1569713_1,neutral,Patch now applies cleanly against latest version of trunk.,POSITIVE,0.51792258
3211,2123473_1,neutral,Bounce to Doug as this is a SOA issue.,NEGATIVE,0.832992673
3212,701054_1,neutral,Thanks I just committed the patch.,POSITIVE,0.619274735
3213,701054_2,neutral,However I cannot see errors in lucli can you make a patch for those cases too? ,NEUTRAL,0.66973561
3214,1969320_1,positive,Thanks for moving so quickly on this guys.,POSITIVE,0.98937571
3215,1969320_2,neutral,Look forward to seeing it resolved in 3.3.2.GA!,POSITIVE,0.975999892
3216,977198_1,neutral,"On trunk apparently all use of the ""get"" ""put"" and ""delete"" histograms have already been removed from the regionserver except for the Jamon templates.",NEGATIVE,0.539070308
3217,977198_2,neutral,Since an approach to put back two such HRegionInterface level measurements with a query/mutate distinction has been +1ed on this issue I'm going to put them back on trunk and port back the changes to 0.94.,NEGATIVE,0.678684294
3218,977198_3,neutral,Calling them queryRequestLatency and mutateRequestLatency in RegionServerMetrics.,NEUTRAL,0.952476025
3219,2486241_1,neutral,This blog post speaks briefly about colocation and how this can be achieved using AtomicMaps.,NEUTRAL,0.976033211
3220,902763_1,neutral,Thanks Daryn!,POSITIVE,0.996597111
3221,902763_2,neutral,for taking a look.,NEUTRAL,0.777815163
3222,1157923_1,neutral,I just committed this.,NEUTRAL,0.558832705
3223,1157923_2,positive,Thanks Sanjay!,POSITIVE,0.988685131
3224,299082_1,neutral,#NAME?,POSITIVE,0.774703205
3225,2426284_1,neutral,After several retries seems we are unable to proceed with releng team to get supported solution.,NEGATIVE,0.962076187
3226,2426284_2,neutral,Will setup mirroring to Brno QA lab.,NEUTRAL,0.933463395
3227,175864_1,neutral,Thanks Claus.,POSITIVE,0.901894093
3228,175864_2,neutral,If somebody can better formulate my above fragment and place it somewhere in wiki it would be great.,MIXED,0.729834855
3229,175864_3,neutral,I have throuroughly documented this in the XWorkConverterTest see testStringToInt testStringToInteger testStringToPrimitiveDouble and testStringToDouble.,NEUTRAL,0.872138798
3230,175864_4,neutral,If you feel like adding this to the showcase than go on.,POSITIVE,0.914109766
3231,175864_5,neutral,cheers  ./alex -- .w( the_mindstorm )p. ,MIXED,0.436080158
3232,780721_1,positive,Cool thanks Daniel we're actually cool with either updating it to e9ff8c4928 or flipping the write bit and we'll push the delta ourselves - whatever's the fastest to get to writeable:)  Thanks --tim,POSITIVE,0.996818304
3233,805064_2,neutral,I think the HttpClients service interface must be exported for it to be used.,NEGATIVE,0.736736596
3234,805064_3,neutral,On the other hand the BundleActivator should not be exported and can as well be moved to the osgi.impl package.,NEGATIVE,0.936284602
3235,2046200_1,neutral,Done at revision 1582 - 1585,NEUTRAL,0.982463479
3236,1002038_1,neutral,Closing as fixed in trunk.,NEUTRAL,0.866570711
3237,1002038_2,neutral,Reopen if I'm mistaken.,NEGATIVE,0.916271925
3238,1712997_1,neutral,We have an HTTP discovery agent in activemq-http no other activity on this issue so closing for now.,NEUTRAL,0.571831107
3239,823209_2,neutral,Although the older patch applied fine for me (patch -p1).,NEUTRAL,0.43983832
3240,2402199_1,positive,This is a great suggestion.,POSITIVE,0.994960666
3241,2402199_2,neutral,jBPM already works this way.,POSITIVE,0.95006752
3242,623487_1,neutral,Thanks Amar!,POSITIVE,0.999707043
3243,1573728_1,neutral,Would your use case be covered by adding a TTL to CF?,NEUTRAL,0.991484463
3244,1573728_2,neutral,Because that seems like the natural level of granularity for this to me.,NEGATIVE,0.400308669
3245,2505559_2,neutral,Looks like Forge isn't used at companies having a firewall.,NEGATIVE,0.653066874
3246,567798_1,neutral,Attached patch for Myfaces.,NEUTRAL,0.917261541
3247,1613607_1,neutral,the  repairment to BlueSky official website Downloads.html and MailingLists.html  thebluesky group an use the patch freely,NEUTRAL,0.956928432
3248,774797_1,neutral,adding --rsyncable to our build system does not seem to be a big task I am experimenting with it.,NEGATIVE,0.432127744
3249,774797_2,neutral,seen from my chair this is a very elegant solution until we can really split our distribution into smaller files (exe + langauge packs) and have a meta installer that combines what the user want. ,POSITIVE,0.973636091
3250,1144560_1,neutral,Regenerated patch with trunk and with an indentation change.,NEUTRAL,0.783539593
3251,1876181_1,neutral,Spoke too soon!,NEUTRAL,0.709301054
3252,1876181_2,neutral,The SocetException is still there sporadically.,NEGATIVE,0.94531852
3253,1016257_1,neutral,This adds testing of the RegionSplitsTracker.,NEUTRAL,0.829719603
3254,874025_1,neutral,I committed the patch to trunk.,NEUTRAL,0.83118391
3255,874025_2,neutral,Thank you Ivan!,POSITIVE,0.949389577
3256,874025_3,neutral,Thanks Daryn for the review.,POSITIVE,0.949789882
3257,1079117_1,neutral,If possible let's schedule to 0.4,NEUTRAL,0.985331416
3258,304778_1,neutral,Whoops yeah sorry.,NEGATIVE,0.715025723
3259,402189_1,neutral,Agreed wildcards (* ?),NEUTRAL,0.988960683
3260,402189_2,neutral,are enough for this rather than full blown regexp.,POSITIVE,0.946833432
3261,402189_3,neutral,It's also easier then to tell a wildcard-based config from a normal one.,POSITIVE,0.885999143
3262,1503751_1,neutral,Feature verification is completed including Upgrade.,NEUTRAL,0.960884035
3263,1503751_2,neutral,hence closing the ticket.,NEGATIVE,0.917549491
3264,1422107_1,neutral,This issue is being tracked by other JIRAs now.,NEGATIVE,0.849150538
3265,813473_1,neutral,RB at https://reviews.apache.org/r/15607/,NEUTRAL,0.997760534
3266,1678213_1,neutral,I just committed this.,NEUTRAL,0.558832705
3267,1678213_2,neutral,Thanks Scott!,POSITIVE,0.988479435
3268,1886471_1,neutral,Sonar does not use JavaNCSS at all !,NEGATIVE,0.757702589
3269,879312_1,neutral,The 0.23 patch looks fine.,POSITIVE,0.921578944
3270,879312_2,neutral,I also tried to resolve merge conflicts and ended up with pretty much the same patch as yours.,NEGATIVE,0.809508324
3271,879312_3,neutral,The only significant code difference seems to be in getBlockLocations().,NEUTRAL,0.74890554
3272,1478633_1,neutral,Thanks for the patch.,POSITIVE,0.936696589
3273,1478633_2,neutral,It was applied with minor changes in 2.1.10-dev and 2.2-dev.,NEUTRAL,0.837344766
3274,1478633_3,neutral,Please reopen the issue if needed.,NEGATIVE,0.662025869
3275,2167248_1,neutral,fixed in 1.8. checking in javadoc fixes momentarily,NEUTRAL,0.790903151
3276,2325805_1,neutral,Committed in r14473 on trunk and r14474 on 2.0.x.,NEUTRAL,0.992069602
3277,449674_1,neutral,I know this hasn't been looked at in quite a while.,NEUTRAL,0.677703679
3278,449674_2,neutral,I can't see the current GOP and GKOP being completely replaced but there may well be some areas where your code could be incorporated.,NEUTRAL,0.71997261
3279,449674_3,neutral,It would help considerably if you could explain what the problem was/is with finite sized pools and the current implementation.,NEUTRAL,0.524278283
3280,449674_4,neutral,Without an explanation of what the issue is this issue is likely to remain dormant or just be closed as won't fix.,NEGATIVE,0.968729019
3281,1433090_1,neutral,"Same in problem in SQLServer solved with catalog=null and schema=""%""",NEGATIVE,0.83080852
3282,2248369_1,neutral,Done as part of Felix resolver integration,NEUTRAL,0.959573209
3283,508220_1,neutral,Latest commits now include filemgr and workflowmgr integration.,NEUTRAL,0.957256794
3284,508220_2,neutral,The work in progress archetype is now committed in the trunk (http://svn.apache.org/repos/asf/oodt/trunk/mvn/archetypes/radix/).,NEUTRAL,0.759431541
3285,1112403_1,neutral,Bharath  Since all of this work's goal was done - can this be closed?,NEUTRAL,0.746170938
3286,2276054_1,neutral,Thanks for Paul King's advice I tried 1.6.3 again with groovy.bat.,POSITIVE,0.885446429
3287,2276054_2,neutral,groovy.bat don't have this problem so the problem is from the native launcher.,MIXED,0.662221313
3288,1472345_1,neutral,Closing as dupe.,NEGATIVE,0.71237272
3289,354179_1,positive,great thanks Joel.,POSITIVE,0.953868866
3290,2512266_1,neutral,Marek Novotny <mnovotny@redhat.com> made a comment on [bug 883918|https://bugzilla.redhat.com/show_bug.cgi?id=883918]  This will be fixed/upgraded to GWT 2.5 in WFK 2.3.,NEUTRAL,0.998653173
3291,562642_1,neutral,Per Do??acan's comment we need to reopen this and test out his new patch for it.,NEGATIVE,0.61427635
3292,562642_2,neutral,Andrzej I'd be happy if you reassigned to you however I will have some time on Tuesday to look at this if you don't until then.,POSITIVE,0.636615932
3293,1210080_1,neutral,latest from RB,NEUTRAL,0.998507679
3294,397947_1,neutral,commit fix http://svn.apache.org/viewvc?rev=729857&view=rev to nmr project http://svn.apache.org/viewvc?rev=729894&view=rev to features project,NEUTRAL,0.953237712
3295,437102_1,neutral,Robbie  Could you please review and commit the patch?,NEUTRAL,0.943310559
3296,1477180_1,neutral,Hmm it did work on monday for me strange I'll have a look at it right now,NEUTRAL,0.623889804
3297,1648070_1,neutral,reviewed and committed patch.,NEUTRAL,0.575342298
3298,1648070_2,neutral,Thanks Charitha.,POSITIVE,0.99580729
3299,2178588_1,neutral,Added to portletswap but not the distro until we have themed groupings.,NEUTRAL,0.741316438
3300,1593075_1,neutral,Thanks for reporting.,POSITIVE,0.915390372
3301,1593075_2,neutral,Yeah classloading in JBoss is a bit tricky :),NEGATIVE,0.507498324
3302,205810_1,positive,Thanks for reporting solved!,POSITIVE,0.971648276
3303,1945698_1,neutral,Applied slightly modified patch in [r18180|http://fisheye.codehaus.org/changelog/mojo/?cs=18180].,NEUTRAL,0.99631846
3304,1945698_2,neutral,Thanks!,POSITIVE,0.97756654
3305,817949_1,neutral,[~ashutoshc] Thanks.,POSITIVE,0.963893592
3306,938924_1,neutral,The rpc changes look good to me in the patch (smile),POSITIVE,0.996324182
3307,1465991_1,neutral,I will rewrite that part.,NEGATIVE,0.589218318
3308,2134187_1,neutral,Scratch that this fails horribly after the change to unparsing negative numbers as hex.,NEGATIVE,0.976219594
3309,2334381_1,neutral,Fixed in next savara release.,NEUTRAL,0.744578779
3310,1647861_1,neutral,Some more work towards full SAAJ 1.3 implementation.,NEUTRAL,0.825299084
3311,929227_1,neutral,Patch for 0.96 corresponding to latest trunk patch.,NEUTRAL,0.99147594
3312,286038_1,positive,it belongs to faces 1.2 :),POSITIVE,0.550672054
3313,520700_1,neutral,Thanks Amit  Your patch is in trunk at r832776 R9.04 r832779 ,POSITIVE,0.958233595
3314,1413572_1,neutral,We decided not to support jdk13 jvms with 10.3 so there's no point in attempting to change anything at this point.,NEGATIVE,0.78879565
3315,693792_1,neutral,OK thanks for the review guys!,POSITIVE,0.939833701
3316,693792_2,neutral,I'll commit soon.,NEUTRAL,0.56067723
3317,1210099_1,neutral,Patch committed.,NEGATIVE,0.857272148
3318,580709_1,positive,Ok cool this is just a matter of adding strings to the various [NotFound()|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L160] returns in files.cpp  There are a number of error cases in the [browse|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] and [read|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] endpoints I'd imagine one could change the javascript to generate bad requests which should be sufficient to test this :),MIXED,0.992106915
3319,1210099_2,neutral,Thanks Hari!,POSITIVE,0.990219295
3320,741066_1,neutral,Ping?,NEUTRAL,0.999758899
3321,741066_2,neutral,Did you manage to create a test program?,NEUTRAL,0.989017367
3322,741066_3,neutral,It looks like there is an unencodable character.,NEGATIVE,0.908031464
3323,2547124_1,neutral,JMX support will be implemented with the remoting project.,NEUTRAL,0.807425141
3324,545539_1,positive,cool no worries.,POSITIVE,0.983407557
3325,2269259_1,neutral,As of the new log4j DSL this is not an issue,NEUTRAL,0.560107112
3326,1865359_1,neutral,Tested by submitter.,NEUTRAL,0.99569869
3327,1149665_1,neutral,I just committed this.,NEUTRAL,0.558832705
3328,1149665_2,neutral,Thanks Amar - this was a long-drawn affair!,POSITIVE,0.981965363
3329,717914_1,neutral,Fixed for exclusion: http://svn.apache.org/viewvc?view=revision&revision=1539249,NEUTRAL,0.972607255
3330,288955_1,neutral,Hi  Thanks for your help testing this stuff.,POSITIVE,0.892047167
3331,288955_2,neutral,I did a review and I found the problem is not on tomahawk.,NEGATIVE,0.806581736
3332,288955_3,neutral,Really it is a side effect of the browser (IE 7 and IE 8).,NEUTRAL,0.461113811
3333,288955_4,neutral,In few words onchange event is not published until the checkbox lost focus.,NEGATIVE,0.978644848
3334,288955_6,neutral,I'll close this issue as won't fix but anyway I commit the fix on tomahawk examples.,NEGATIVE,0.788354397
3335,310347_1,neutral,89 and 90 look fine.,POSITIVE,0.966551661
3336,376257_1,positive,Cool feature!  Performance:  - It looks like scripts are read from the resource loader and parsed again (eval) for every update request.,POSITIVE,0.994720101
3337,2116246_1,neutral,Yes this was fixed through Yecht.,NEUTRAL,0.604803622
3338,2375072_1,neutral,Should be fixed with DOXIA-390 I added your test case.,NEUTRAL,0.664064944
3339,2375072_2,neutral,Thanks!,POSITIVE,0.97756654
3340,52899_1,neutral,all history lost?,NEUTRAL,0.541897774
3341,52899_2,neutral,for example: https://github.com/hibernate/hibernate-core/commits/3.6/hibernate-testsuite/pom.xml https://github.com/hibernate/hibernate-core/commits/3.6/testsuite/pom.xml,NEUTRAL,0.997838676
3342,420205_1,neutral,Review board: https://reviews.apache.org/r/15335/,NEUTRAL,0.999691844
3343,1131871_1,neutral,I just committed this.,NEUTRAL,0.558832705
3344,1131871_2,neutral,Thanks Amar!,POSITIVE,0.999707043
3345,1447417_1,neutral,patch reviewed and applied by Eoghan with r502283,NEUTRAL,0.996553063
3346,1473434_1,neutral,Extra javadoc added,NEUTRAL,0.819133461
3347,260556_1,positive,Thanks Ram  That seems like a definite improvement.,POSITIVE,0.997850895
3348,260556_2,positive,Interesting that you decided not to detect the error based on finding two similarly-named operations.,NEGATIVE,0.454133153
3349,260556_3,neutral,I wonder if there are any advantages to your way of doing it over mine but I think yours will definitely work to detect the error cases I had in mine.  ,POSITIVE,0.48938939
3350,1556724_1,neutral,Fair enough.,POSITIVE,0.823453665
3351,705725_1,neutral,Hello Bhumir  I think Ivan is right - can you try to test your case with the complete version of log4php not only the files I have mentioned.,NEUTRAL,0.545902491
3352,705725_2,neutral,Thanks for you patience - this is a nasty issue.,NEGATIVE,0.98644805
3353,705725_3,neutral,Cheers Christian,POSITIVE,0.992766857
3354,1947696_1,neutral,committed r1296706.,MIXED,0.592831135
3355,1048920_1,neutral,both patches applied looks good.,POSITIVE,0.994811773
3356,2333436_1,neutral,This never got into Indigo - pusihing for it to go into Juno.,NEUTRAL,0.558252811
3357,2255647_1,neutral,I'm not convinced making GrailsApplication serializable is a good idea.,NEGATIVE,0.865298808
3358,2255647_2,neutral,"You ""workaround"" of making it transient is the correct solution. ",POSITIVE,0.499795645
3359,1544053_1,neutral,It applies thanks.,POSITIVE,0.782805681
3360,1009987_1,neutral,TestMultiColumnScanner has been committed to trunk.,NEGATIVE,0.714262486
3361,2110473_1,neutral,it is fixed by r1358 in jbossweb  2.1.x.,NEUTRAL,0.991282105
3362,1415518_1,neutral,Unsetting Fix Version on unassigned issues.,NEGATIVE,0.876945972
3363,1563950_1,neutral,Excellent the performance is much better.,POSITIVE,0.998120606
3364,1563950_2,neutral,Committed.,NEUTRAL,0.761263788
3365,677469_1,neutral,Bulk close for 3.1,NEUTRAL,0.88367933
3366,1936386_1,neutral,[~lfryc] [~bleathem] [~ppitonak] Do you think guys that those page fragments methods which depend on JSON parsing - aka various {{setupFromWidget}} should throw {{UnsupportedOperationException}} till this issue is resolved ?,NEUTRAL,0.787923098
3367,1936386_2,neutral,IMHO not as we can quite quickly implement this right ?,NEUTRAL,0.716169953
3368,1586131_1,neutral,Applied patch with thanks to Oliver.,POSITIVE,0.547904253
3369,383828_1,neutral,Bulk close for Solr 1.4,NEUTRAL,0.759688497
3370,803094_1,neutral,Hi Oleg  Would you be able to review this one?,NEUTRAL,0.997606397
3371,803094_2,neutral,thanks asankha,POSITIVE,0.850730121
3372,2385607_1,neutral,Yeah this was a word which somebody had looked up in Dacco.,NEUTRAL,0.527096927
3373,2385607_2,neutral,I saw 'acusament de recepci?ŒëŒ' in the GDLC but I wasn't certain what it was in English.,NEUTRAL,0.881737411
3374,2385607_3,neutral,Perhaps 'acknowledgement slip' would be the most commonly used term in English?,NEUTRAL,0.911869228
3375,1434805_1,neutral,Applied the same fix as in issue 25001  http://cvs.apache.org/viewcvs.cgi/jakarta-commons/dbcp/src/java/org/apache/commons/dbcp/datasources/PerUserPoolDataSource.java?r1=1.10&r2=1.11&diff_format=h ,NEUTRAL,0.975903153
3376,1343673_1,neutral,Postponed to 2.0.0-RC1,NEUTRAL,0.987148345
3377,1918526_1,neutral,fixed by Shane.,NEUTRAL,0.99632591
3378,2268310_1,neutral,Steve can you clarify?,NEUTRAL,0.989419341
3379,2268310_2,neutral,I'm not seeing how including a dependency would alter the fundamental behavior of createLink() and createLinkTo() requiring a request object.,NEUTRAL,0.694843173
3380,816711_1,neutral,Here are my thoughts about how it can be approached.,NEUTRAL,0.950874507
3381,855337_1,neutral,Fine with me. ,POSITIVE,0.772115588
3382,2226346_1,neutral,On the recommendation of Weinan,NEUTRAL,0.782167852
3383,2127485_1,neutral,Resolved in commit 5260 (patch by Vladimir Sizikov),NEUTRAL,0.994453371
3384,1615699_1,neutral,Patch submitted.,NEUTRAL,0.883815944
3385,1615699_2,neutral,Please review.,NEUTRAL,0.998692691
3386,1615699_3,neutral,Thank you.,POSITIVE,0.76476872
3387,1618006_1,neutral,I filed bug # 42715 with ASF Bugzilla about the ant.version issue.,NEUTRAL,0.824312806
3388,426446_1,neutral,Seems fine to me.,POSITIVE,0.944384098
3389,578535_1,neutral,Thanks for looking after this.,POSITIVE,0.767516375
3390,578535_2,neutral,I will be working to integrate this when I am back in CA.,POSITIVE,0.78511101
3391,980981_1,neutral,Thanks Andy.,POSITIVE,0.953038454
3392,980981_2,neutral,Added as a subtask [HBASE-6157] to this parent jira.,NEUTRAL,0.996921599
3393,980981_3,neutral,Hope that should be fine.,POSITIVE,0.582282007
3394,478251_1,neutral,I added the PDType1CFont patch in revision 1425301,NEUTRAL,0.995710015
3395,1807502_1,neutral,Clocked asyncs are fixed in r19148.,NEUTRAL,0.95962894
3396,485706_1,neutral,Since we will have another RC we decided to include this change in 1.5.2.,NEUTRAL,0.957276464
3397,1125728_1,neutral,Attaching patch which incorporates Hemanth's comments.,NEUTRAL,0.992901981
3398,1883953_1,neutral,Documentation is still a bit lacking,NEGATIVE,0.99811542
3399,1799586_1,neutral,Don't absue the ticketing system,NEGATIVE,0.56305933
3400,668048_1,neutral,I committed {{BasicFunctionalityTest.testHTMLStrip()}} to branch_3x - it succeeds for me with no changes required.,POSITIVE,0.963493049
3401,2165641_1,neutral,The per invocation timeout facility has been added for the rmi and sslrmi transports.,NEUTRAL,0.970398605
3402,2165641_2,neutral,Unit test: org.jboss.test.remoting.transport.rmi.timeout.RMIPerInvocationTimeoutTestCase.,NEUTRAL,0.995304704
3403,2540286_1,neutral,Thanks for the answer Mohammad wrk.,POSITIVE,0.875390053
3404,2540286_2,neutral,Indeed this saved some time.,POSITIVE,0.993547618
3405,887367_1,neutral,Looks like this was fixed in HDFS-3966 (For branch-1 TestFileCreation should use JUnit4 to make assumeTrue work).,NEUTRAL,0.923726797
3406,893309_1,neutral,I'm envisioning something like `hdfs dfsadmin -fetchimage <local path>' which would use the existing GetImageServlet to download the fsimage over HTTP saving it at <local path>.,NEUTRAL,0.989957511
3407,2131161_1,neutral,I'm kinda dissapointed.,NEGATIVE,0.998604357
3408,2131161_2,neutral,I'm using jruby.bat from jruby 0.9 and it works fine.,POSITIVE,0.975801468
3409,248476_1,neutral,applied Marnix's patch to trunk.,NEUTRAL,0.896807373
3410,1506060_2,neutral,url: https://192.168.124.100/sdk/vimService username: Administrator password: C******,NEUTRAL,0.99981159
3411,2277641_1,neutral,"Note this used to work fine in 2.7 looking at ""git blame"" output it would seem the regression happened as Niels added support for 3D bboxes",NEUTRAL,0.714506686
3412,1607244_1,neutral,patch looks good.,POSITIVE,0.993508935
3413,1607244_2,neutral,+1 thanks Ivan.,POSITIVE,0.833680809
3414,456364_2,neutral,Koji Noguchi I think this was fixed.,NEUTRAL,0.938393712
3415,456364_3,neutral,I don't see the issue on trunk.,POSITIVE,0.542970419
3416,456364_4,neutral,Just realize that.,NEUTRAL,0.747987568
3417,456364_5,neutral,Thanks!,POSITIVE,0.97756654
3418,456364_6,neutral,Can you show me which jira fixed this?,NEUTRAL,0.568625689
3419,456364_7,neutral,I should have tested with trunk before creating this jira.,NEUTRAL,0.60736227
3420,456364_8,neutral,I think I even tried with pig-0.11 to confirm the problem.,NEUTRAL,0.6445207
3421,1678217_1,neutral,I'm sorry for the confusion.,NEGATIVE,0.819686592
3422,2036173_1,neutral,Thanks Ittay.,POSITIVE,0.980812728
3423,2036173_2,neutral,Can you provide a little more context on this please...   1.,NEUTRAL,0.733980894
3424,2036173_3,neutral,Under what runtime conditions are you seeing this.?,NEUTRAL,0.59607327
3425,2036173_5,neutral,2,NEUTRAL,0.994532704
3426,2036173_6,neutral,Would you have a test that we can use to reproduce?,NEUTRAL,0.889307261
3427,1050624_1,neutral,Verified.,NEUTRAL,0.857393861
3428,1050624_2,positive,It's OK.,POSITIVE,0.734430075
3429,1050624_3,neutral,Thanks very much!,POSITIVE,0.997206748
3430,1132629_1,neutral,The -branch-18 patch does not apply to Hadoop 0.18.3.,NEGATIVE,0.764266968
3431,1132629_3,neutral,"The only definitions of ""OutputStream baseStream"" are in run() copyBlock() and readBlock().",NEUTRAL,0.92802608
3432,1132629_5,neutral,Raghu am I correct here?,NEUTRAL,0.999005616
3433,1723915_1,neutral,Resolving the issue as the patch was applied to Airavata trunk.,NEUTRAL,0.517006457
3434,658099_1,neutral,I see FilteringTokenFilter has a similar first token pos incr fixup so this problem is handled in at least one other filter.,NEGATIVE,0.901322424
3435,658099_2,neutral,I'll take a broader look tomorrow. ,NEUTRAL,0.670254111
3436,527415_1,neutral,Jacques if you create separate issues for the erros (icluding the logs) I can take a look them.,NEUTRAL,0.676749945
3437,527415_2,neutral,Thanks for your vote.,POSITIVE,0.881035626
3438,527415_3,neutral,Any other opinions about the patch?,NEUTRAL,0.8511011
3439,1720530_1,neutral,+1 for the patch.,NEUTRAL,0.956761122
3440,1720530_2,neutral,Committed to trunk.,NEUTRAL,0.732431173
3441,1720530_3,neutral,Thanks Arpit!,POSITIVE,0.996428907
3442,1191390_1,neutral,I think your logic is right.,POSITIVE,0.701050699
3443,1191390_2,neutral,This is what I understand.,NEUTRAL,0.712361038
3444,1191390_3,neutral,1,NEUTRAL,0.976962805
3445,1191390_4,neutral,FileSystemView is the user file system view so it can have canDelete() and canRead() methods ..... this is fine.,POSITIVE,0.866637945
3446,1191390_5,neutral,2,NEUTRAL,0.994532704
3447,1191390_6,neutral,FileSystemView can have user object to indicate whose file system view it is representing.,NEUTRAL,0.976442993
3448,1191390_7,neutral,3,NEUTRAL,0.995814979
3449,1191390_8,neutral,In that case caching will be at the FileSystemView level (not at FileObject level).,NEUTRAL,0.682533324
3450,1191390_9,neutral,Logically this is also fine.,POSITIVE,0.866509318
3451,1191390_10,neutral,NativeFileSystemView represents the underlying OS file system view - no more no less.,NEUTRAL,0.905557632
3452,1191390_11,neutral,Caching is a specialized function.,NEUTRAL,0.752751589
3453,1191390_12,neutral,So if necessary we can add another FileSystemManager implementation which will support caching.,NEUTRAL,0.859764159
3454,1191390_13,neutral,But it may not be appropriate to add this in NativeFileSystem classes.,NEGATIVE,0.930901051
3455,1191390_14,neutral,So the action items: 1. canDelete() canRead() and canWrite() will be moved to FileSystemView from FileObject.  ,NEUTRAL,0.991100371
3456,1830169_1,neutral,Please review and close out if appropriate.,NEUTRAL,0.893559694
3457,1043193_1,neutral,This issue has been fixed by the Harmony-5834.,NEUTRAL,0.784896076
