,id,label,comment,AWS Labels,AWS Scores
3192,1436615_2,neutral,Thanks for the quick response Colm.,POSITIVE,0.9048154950141907
3193,790615_1,neutral,Hullo?,NEUTRAL,0.9918674826622009
3194,2025362_1,neutral,Could you open a ticket for this (last comment) Tnx micha,NEUTRAL,0.8971291780471802
3195,2466754_1,neutral,Hi Thomas it's here:  https://svn.jboss.org/repos/common/common-old/branches/Branch_1_0/,NEUTRAL,0.9966903924942017
3196,2354572_1,positive,Hey you're right that idea was probably not the best approach to the problem - 0.6 looks really nice looking forward to it :),MIXED,0.8029348254203796
3197,1776805_1,neutral,Indeed!,POSITIVE,0.8594750761985779
3198,1776805_2,neutral,This is actually the case in 2.0.5 already.,NEUTRAL,0.40954339504241943
3199,1776805_3,neutral,Thanks for spotting this Philipp!,POSITIVE,0.9861034154891968
3200,907912_1,neutral,It seems that using {{BufferedOutputStream}} is a better solution since it will also help other operations.,POSITIVE,0.8958619236946106
3201,907912_2,neutral,BTW do you know why there are four one-byte packets?,NEUTRAL,0.9988420605659485
3202,889230_1,neutral,fixed style,NEUTRAL,0.9724555611610413
3203,1549909_1,neutral,Dupe of CASSANDRA-4042 (we'll include the BF fp change there),NEUTRAL,0.9667442440986633
3204,2043022_1,neutral,I think this looks like the same issue as  [MFINDBUGS-55|http://jira.codehaus.org/browse/MFINDBUGS-55]  Garvin ,NEGATIVE,0.7136291265487671
3205,1093135_2,neutral,Changed contributed by from Arpit Agarwal to Arpit Gupta.,NEUTRAL,0.7978618741035461
3206,1093135_3,neutral,(Revision 1450575) HADOOP-8917.,NEUTRAL,0.9998218417167664
3207,1093135_4,neutral,add LOCALE.US to toLowerCase in SecurityUtil.replacePattern.,NEUTRAL,0.9579616785049438
3208,1093135_5,neutral,Contributed by Arpit Agarwal.,NEUTRAL,0.999323844909668
3209,2271434_1,neutral,Marc you're re-logging your ownn issues :),NEUTRAL,0.41865572333335876
3210,1569713_1,neutral,Patch now applies cleanly against latest version of trunk.,POSITIVE,0.517922580242157
3211,2123473_1,neutral,Bounce to Doug as this is a SOA issue.,NEGATIVE,0.832992672920227
3212,701054_1,neutral,Thanks I just committed the patch.,POSITIVE,0.6192747354507446
3213,701054_2,neutral,However I cannot see errors in lucli can you make a patch for those cases too? ,NEUTRAL,0.6697356104850769
3214,1969320_1,positive,Thanks for moving so quickly on this guys.,POSITIVE,0.9893757104873657
3215,1969320_2,neutral,Look forward to seeing it resolved in 3.3.2.GA!,POSITIVE,0.9759998917579651
3216,977198_1,neutral,"On trunk apparently all use of the ""get"" ""put"" and ""delete"" histograms have already been removed from the regionserver except for the Jamon templates.",NEGATIVE,0.5390703082084656
3217,977198_2,neutral,Since an approach to put back two such HRegionInterface level measurements with a query/mutate distinction has been +1ed on this issue I'm going to put them back on trunk and port back the changes to 0.94.,NEGATIVE,0.6786842942237854
3218,977198_3,neutral,Calling them queryRequestLatency and mutateRequestLatency in RegionServerMetrics.,NEUTRAL,0.9524760246276855
3219,2486241_1,neutral,This blog post speaks briefly about colocation and how this can be achieved using AtomicMaps.,NEUTRAL,0.9760332107543945
3220,902763_1,neutral,Thanks Daryn!,POSITIVE,0.9965971112251282
3221,902763_2,neutral,for taking a look.,NEUTRAL,0.7778151631355286
3222,1157923_1,neutral,I just committed this.,NEUTRAL,0.5588327050209045
3223,1157923_2,positive,Thanks Sanjay!,POSITIVE,0.988685131072998
3224,299082_1,neutral,#NAME?,POSITIVE,0.7747032046318054
3225,2426284_1,neutral,After several retries seems we are unable to proceed with releng team to get supported solution.,NEGATIVE,0.9620761871337891
3226,2426284_2,neutral,Will setup mirroring to Brno QA lab.,NEUTRAL,0.9334633946418762
3227,175864_1,neutral,Thanks Claus.,POSITIVE,0.9018940925598145
3228,175864_2,neutral,If somebody can better formulate my above fragment and place it somewhere in wiki it would be great.,MIXED,0.7298348546028137
3229,175864_3,neutral,I have throuroughly documented this in the XWorkConverterTest see testStringToInt testStringToInteger testStringToPrimitiveDouble and testStringToDouble.,NEUTRAL,0.8721387982368469
3230,175864_4,neutral,If you feel like adding this to the showcase than go on.,POSITIVE,0.9141097664833069
3231,175864_5,neutral,cheers  ./alex -- .w( the_mindstorm )p. ,MIXED,0.4360801577568054
3232,780721_1,positive,Cool thanks Daniel we're actually cool with either updating it to e9ff8c4928 or flipping the write bit and we'll push the delta ourselves - whatever's the fastest to get to writeable:)  Thanks --tim,POSITIVE,0.9968183040618896
3233,805064_2,neutral,I think the HttpClients service interface must be exported for it to be used.,NEGATIVE,0.7367365956306458
3234,805064_3,neutral,On the other hand the BundleActivator should not be exported and can as well be moved to the osgi.impl package.,NEGATIVE,0.936284601688385
3235,2046200_1,neutral,Done at revision 1582 - 1585,NEUTRAL,0.9824634790420532
3236,1002038_1,neutral,Closing as fixed in trunk.,NEUTRAL,0.8665707111358643
3237,1002038_2,neutral,Reopen if I'm mistaken.,NEGATIVE,0.9162719249725342
3238,1712997_1,neutral,We have an HTTP discovery agent in activemq-http no other activity on this issue so closing for now.,NEUTRAL,0.5718311071395874
3239,823209_2,neutral,Although the older patch applied fine for me (patch -p1).,NEUTRAL,0.43983832001686096
3240,2402199_1,positive,This is a great suggestion.,POSITIVE,0.9949606657028198
3241,2402199_2,neutral,jBPM already works this way.,POSITIVE,0.9500675201416016
3242,623487_1,neutral,Thanks Amar!,POSITIVE,0.999707043170929
3243,1573728_1,neutral,Would your use case be covered by adding a TTL to CF?,NEUTRAL,0.9914844632148743
3244,1573728_2,neutral,Because that seems like the natural level of granularity for this to me.,NEGATIVE,0.40030866861343384
3245,2505559_2,neutral,Looks like Forge isn't used at companies having a firewall.,NEGATIVE,0.653066873550415
3246,567798_1,neutral,Attached patch for Myfaces.,NEUTRAL,0.91726154088974
3247,1613607_1,neutral,the  repairment to BlueSky official website Downloads.html and MailingLists.html  thebluesky group an use the patch freely,NEUTRAL,0.9569284319877625
3248,774797_1,neutral,adding --rsyncable to our build system does not seem to be a big task I am experimenting with it.,NEGATIVE,0.4321277439594269
3249,774797_2,neutral,seen from my chair this is a very elegant solution until we can really split our distribution into smaller files (exe + langauge packs) and have a meta installer that combines what the user want. ,POSITIVE,0.9736360907554626
3250,1144560_1,neutral,Regenerated patch with trunk and with an indentation change.,NEUTRAL,0.7835395932197571
3251,1876181_1,neutral,Spoke too soon!,NEUTRAL,0.7093010544776917
3252,1876181_2,neutral,The SocetException is still there sporadically.,NEGATIVE,0.9453185200691223
3253,1016257_1,neutral,This adds testing of the RegionSplitsTracker.,NEUTRAL,0.829719603061676
3254,874025_1,neutral,I committed the patch to trunk.,NEUTRAL,0.831183910369873
3255,874025_2,neutral,Thank you Ivan!,POSITIVE,0.9493895769119263
3256,874025_3,neutral,Thanks Daryn for the review.,POSITIVE,0.9497898817062378
3257,1079117_1,neutral,If possible let's schedule to 0.4,NEUTRAL,0.9853314161300659
3258,304778_1,neutral,Whoops yeah sorry.,NEGATIVE,0.7150257229804993
3259,402189_1,neutral,Agreed wildcards (* ?),NEUTRAL,0.9889606833457947
3260,402189_2,neutral,are enough for this rather than full blown regexp.,POSITIVE,0.9468334317207336
3261,402189_3,neutral,It's also easier then to tell a wildcard-based config from a normal one.,POSITIVE,0.8859991431236267
3262,1503751_1,neutral,Feature verification is completed including Upgrade.,NEUTRAL,0.9608840346336365
3263,1503751_2,neutral,hence closing the ticket.,NEGATIVE,0.9175494909286499
3264,1422107_1,neutral,This issue is being tracked by other JIRAs now.,NEGATIVE,0.849150538444519
3265,813473_1,neutral,RB at https://reviews.apache.org/r/15607/,NEUTRAL,0.997760534286499
3266,1678213_1,neutral,I just committed this.,NEUTRAL,0.5588327050209045
3267,1678213_2,neutral,Thanks Scott!,POSITIVE,0.9884794354438782
3268,1886471_1,neutral,Sonar does not use JavaNCSS at all !,NEGATIVE,0.7577025890350342
3269,879312_1,neutral,The 0.23 patch looks fine.,POSITIVE,0.9215789437294006
3270,879312_2,neutral,I also tried to resolve merge conflicts and ended up with pretty much the same patch as yours.,NEGATIVE,0.8095083236694336
3271,879312_3,neutral,The only significant code difference seems to be in getBlockLocations().,NEUTRAL,0.7489055395126343
3272,1478633_1,neutral,Thanks for the patch.,POSITIVE,0.9366965889930725
3273,1478633_2,neutral,It was applied with minor changes in 2.1.10-dev and 2.2-dev.,NEUTRAL,0.837344765663147
3274,1478633_3,neutral,Please reopen the issue if needed.,NEGATIVE,0.6620258688926697
3275,2167248_1,neutral,fixed in 1.8. checking in javadoc fixes momentarily,NEUTRAL,0.7909031510353088
3276,2325805_1,neutral,Committed in r14473 on trunk and r14474 on 2.0.x.,NEUTRAL,0.9920696020126343
3277,449674_1,neutral,I know this hasn't been looked at in quite a while.,NEUTRAL,0.6777036786079407
3278,449674_2,neutral,I can't see the current GOP and GKOP being completely replaced but there may well be some areas where your code could be incorporated.,NEUTRAL,0.7199726104736328
3279,449674_3,neutral,It would help considerably if you could explain what the problem was/is with finite sized pools and the current implementation.,NEUTRAL,0.5242782831192017
3280,449674_4,neutral,Without an explanation of what the issue is this issue is likely to remain dormant or just be closed as won't fix.,NEGATIVE,0.9687290191650391
3281,1433090_1,neutral,"Same in problem in SQLServer solved with catalog=null and schema=""%""",NEGATIVE,0.8308085203170776
3282,2248369_1,neutral,Done as part of Felix resolver integration,NEUTRAL,0.9595732092857361
3283,508220_1,neutral,Latest commits now include filemgr and workflowmgr integration.,NEUTRAL,0.9572567939758301
3284,508220_2,neutral,The work in progress archetype is now committed in the trunk (http://svn.apache.org/repos/asf/oodt/trunk/mvn/archetypes/radix/).,NEUTRAL,0.7594315409660339
3285,1112403_1,neutral,Bharath  Since all of this work's goal was done - can this be closed?,NEUTRAL,0.7461709380149841
3286,2276054_1,neutral,Thanks for Paul King's advice I tried 1.6.3 again with groovy.bat.,POSITIVE,0.8854464292526245
3287,2276054_2,neutral,groovy.bat don't have this problem so the problem is from the native launcher.,MIXED,0.6622213125228882
3288,1472345_1,neutral,Closing as dupe.,NEGATIVE,0.7123727202415466
3289,354179_1,positive,great thanks Joel.,POSITIVE,0.9538688659667969
3290,2512266_1,neutral,Marek Novotny <mnovotny@redhat.com> made a comment on [bug 883918|https://bugzilla.redhat.com/show_bug.cgi?id=883918]  This will be fixed/upgraded to GWT 2.5 in WFK 2.3.,NEUTRAL,0.9986531734466553
3291,562642_1,neutral,Per Do??acan's comment we need to reopen this and test out his new patch for it.,NEGATIVE,0.6142763495445251
3292,562642_2,neutral,Andrzej I'd be happy if you reassigned to you however I will have some time on Tuesday to look at this if you don't until then.,POSITIVE,0.6366159319877625
3293,1210080_1,neutral,latest from RB,NEUTRAL,0.9985076785087585
3294,397947_1,neutral,commit fix http://svn.apache.org/viewvc?rev=729857&view=rev to nmr project http://svn.apache.org/viewvc?rev=729894&view=rev to features project,NEUTRAL,0.9532377123832703
3295,437102_1,neutral,Robbie  Could you please review and commit the patch?,NEUTRAL,0.943310558795929
3296,1477180_1,neutral,Hmm it did work on monday for me strange I'll have a look at it right now,NEUTRAL,0.6238898038864136
3297,1648070_1,neutral,reviewed and committed patch.,NEUTRAL,0.5753422975540161
3298,1648070_2,neutral,Thanks Charitha.,POSITIVE,0.9958072900772095
3299,2178588_1,neutral,Added to portletswap but not the distro until we have themed groupings.,NEUTRAL,0.7413164377212524
3300,1593075_1,neutral,Thanks for reporting.,POSITIVE,0.9153903722763062
3301,1593075_2,neutral,Yeah classloading in JBoss is a bit tricky :),NEGATIVE,0.5074983239173889
3302,205810_1,positive,Thanks for reporting solved!,POSITIVE,0.9716482758522034
3303,1945698_1,neutral,Applied slightly modified patch in [r18180|http://fisheye.codehaus.org/changelog/mojo/?cs=18180].,NEUTRAL,0.9963184595108032
3304,1945698_2,neutral,Thanks!,POSITIVE,0.9775665402412415
3305,817949_1,neutral,[~ashutoshc] Thanks.,POSITIVE,0.9638935923576355
3306,938924_1,neutral,The rpc changes look good to me in the patch (smile),POSITIVE,0.9963241815567017
3307,1465991_1,neutral,I will rewrite that part.,NEGATIVE,0.5892183184623718
3308,2134187_1,neutral,Scratch that this fails horribly after the change to unparsing negative numbers as hex.,NEGATIVE,0.9762195944786072
3309,2334381_1,neutral,Fixed in next savara release.,NEUTRAL,0.7445787787437439
3310,1647861_1,neutral,Some more work towards full SAAJ 1.3 implementation.,NEUTRAL,0.825299084186554
3311,929227_1,neutral,Patch for 0.96 corresponding to latest trunk patch.,NEUTRAL,0.9914759397506714
3312,286038_1,positive,it belongs to faces 1.2 :),POSITIVE,0.5506720542907715
3313,520700_1,neutral,Thanks Amit  Your patch is in trunk at r832776 R9.04 r832779 ,POSITIVE,0.9582335948944092
3314,1413572_1,neutral,We decided not to support jdk13 jvms with 10.3 so there's no point in attempting to change anything at this point.,NEGATIVE,0.7887956500053406
3315,693792_1,neutral,OK thanks for the review guys!,POSITIVE,0.9398337006568909
3316,693792_2,neutral,I'll commit soon.,NEUTRAL,0.5606772303581238
3317,1210099_1,neutral,Patch committed.,NEGATIVE,0.8572721481323242
3318,580709_1,positive,Ok cool this is just a matter of adding strings to the various [NotFound()|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L160] returns in files.cpp  There are a number of error cases in the [browse|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] and [read|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] endpoints I'd imagine one could change the javascript to generate bad requests which should be sufficient to test this :),MIXED,0.9921069145202637
3319,1210099_2,neutral,Thanks Hari!,POSITIVE,0.9902192950248718
3320,741066_1,neutral,Ping?,NEUTRAL,0.9997588992118835
3321,741066_2,neutral,Did you manage to create a test program?,NEUTRAL,0.9890173673629761
3322,741066_3,neutral,It looks like there is an unencodable character.,NEGATIVE,0.9080314636230469
3323,2547124_1,neutral,JMX support will be implemented with the remoting project.,NEUTRAL,0.8074251413345337
3324,545539_1,positive,cool no worries.,POSITIVE,0.9834075570106506
3325,2269259_1,neutral,As of the new log4j DSL this is not an issue,NEUTRAL,0.5601071119308472
3326,1865359_1,neutral,Tested by submitter.,NEUTRAL,0.9956986904144287
3327,1149665_1,neutral,I just committed this.,NEUTRAL,0.5588327050209045
3328,1149665_2,neutral,Thanks Amar - this was a long-drawn affair!,POSITIVE,0.9819653630256653
3329,717914_1,neutral,Fixed for exclusion: http://svn.apache.org/viewvc?view=revision&revision=1539249,NEUTRAL,0.9726072549819946
3330,288955_1,neutral,Hi  Thanks for your help testing this stuff.,POSITIVE,0.8920471668243408
3331,288955_2,neutral,I did a review and I found the problem is not on tomahawk.,NEGATIVE,0.8065817356109619
3332,288955_3,neutral,Really it is a side effect of the browser (IE 7 and IE 8).,NEUTRAL,0.4611138105392456
3333,288955_4,neutral,In few words onchange event is not published until the checkbox lost focus.,NEGATIVE,0.978644847869873
3334,288955_6,neutral,I'll close this issue as won't fix but anyway I commit the fix on tomahawk examples.,NEGATIVE,0.7883543968200684
3335,310347_1,neutral,89 and 90 look fine.,POSITIVE,0.966551661491394
3336,376257_1,positive,Cool feature!  Performance:  - It looks like scripts are read from the resource loader and parsed again (eval) for every update request.,POSITIVE,0.9947201013565063
3337,2116246_1,neutral,Yes this was fixed through Yecht.,NEUTRAL,0.6048036217689514
3338,2375072_1,neutral,Should be fixed with DOXIA-390 I added your test case.,NEUTRAL,0.6640649437904358
3339,2375072_2,neutral,Thanks!,POSITIVE,0.9775665402412415
3340,52899_1,neutral,all history lost?,NEUTRAL,0.5418977737426758
3341,52899_2,neutral,for example: https://github.com/hibernate/hibernate-core/commits/3.6/hibernate-testsuite/pom.xml https://github.com/hibernate/hibernate-core/commits/3.6/testsuite/pom.xml,NEUTRAL,0.9978386759757996
3342,420205_1,neutral,Review board: https://reviews.apache.org/r/15335/,NEUTRAL,0.9996918439865112
3343,1131871_1,neutral,I just committed this.,NEUTRAL,0.5588327050209045
3344,1131871_2,neutral,Thanks Amar!,POSITIVE,0.999707043170929
3345,1447417_1,neutral,patch reviewed and applied by Eoghan with r502283,NEUTRAL,0.9965530633926392
3346,1473434_1,neutral,Extra javadoc added,NEUTRAL,0.819133460521698
3347,260556_1,positive,Thanks Ram  That seems like a definite improvement.,POSITIVE,0.9978508949279785
3348,260556_2,positive,Interesting that you decided not to detect the error based on finding two similarly-named operations.,NEGATIVE,0.45413315296173096
3349,260556_3,neutral,I wonder if there are any advantages to your way of doing it over mine but I think yours will definitely work to detect the error cases I had in mine.  ,POSITIVE,0.4893893897533417
3350,1556724_1,neutral,Fair enough.,POSITIVE,0.8234536647796631
3351,705725_1,neutral,Hello Bhumir  I think Ivan is right - can you try to test your case with the complete version of log4php not only the files I have mentioned.,NEUTRAL,0.5459024906158447
3352,705725_2,neutral,Thanks for you patience - this is a nasty issue.,NEGATIVE,0.9864480495452881
3353,705725_3,neutral,Cheers Christian,POSITIVE,0.9927668571472168
3354,1947696_1,neutral,committed r1296706.,MIXED,0.5928311347961426
3355,1048920_1,neutral,both patches applied looks good.,POSITIVE,0.9948117733001709
3356,2333436_1,neutral,This never got into Indigo - pusihing for it to go into Juno.,NEUTRAL,0.5582528114318848
3357,2255647_1,neutral,I'm not convinced making GrailsApplication serializable is a good idea.,NEGATIVE,0.8652988076210022
3358,2255647_2,neutral,"You ""workaround"" of making it transient is the correct solution. ",POSITIVE,0.4997956454753876
3359,1544053_1,neutral,It applies thanks.,POSITIVE,0.7828056812286377
3360,1009987_1,neutral,TestMultiColumnScanner has been committed to trunk.,NEGATIVE,0.7142624855041504
3361,2110473_1,neutral,it is fixed by r1358 in jbossweb  2.1.x.,NEUTRAL,0.9912821054458618
3362,1415518_1,neutral,Unsetting Fix Version on unassigned issues.,NEGATIVE,0.876945972442627
3363,1563950_1,neutral,Excellent the performance is much better.,POSITIVE,0.9981206059455872
3364,1563950_2,neutral,Committed.,NEUTRAL,0.7612637877464294
3365,677469_1,neutral,Bulk close for 3.1,NEUTRAL,0.8836793303489685
3366,1936386_1,neutral,[~lfryc] [~bleathem] [~ppitonak] Do you think guys that those page fragments methods which depend on JSON parsing - aka various {{setupFromWidget}} should throw {{UnsupportedOperationException}} till this issue is resolved ?,NEUTRAL,0.7879230976104736
3367,1936386_2,neutral,IMHO not as we can quite quickly implement this right ?,NEUTRAL,0.7161699533462524
3368,1586131_1,neutral,Applied patch with thanks to Oliver.,POSITIVE,0.5479042530059814
3369,383828_1,neutral,Bulk close for Solr 1.4,NEUTRAL,0.7596884965896606
3370,803094_1,neutral,Hi Oleg  Would you be able to review this one?,NEUTRAL,0.9976063966751099
3371,803094_2,neutral,thanks asankha,POSITIVE,0.8507301211357117
3372,2385607_1,neutral,Yeah this was a word which somebody had looked up in Dacco.,NEUTRAL,0.5270969271659851
3373,2385607_2,neutral,I saw 'acusament de recepci?' in the GDLC but I wasn't certain what it was in English.,NEUTRAL,0.8817374110221863
3374,2385607_3,neutral,Perhaps 'acknowledgement slip' would be the most commonly used term in English?,NEUTRAL,0.9118692278862
3375,1434805_1,neutral,Applied the same fix as in issue 25001  http://cvs.apache.org/viewcvs.cgi/jakarta-commons/dbcp/src/java/org/apache/commons/dbcp/datasources/PerUserPoolDataSource.java?r1=1.10&r2=1.11&diff_format=h ,NEUTRAL,0.9759031534194946
3376,1343673_1,neutral,Postponed to 2.0.0-RC1,NEUTRAL,0.9871483445167542
3377,1918526_1,neutral,fixed by Shane.,NEUTRAL,0.9963259100914001
3378,2268310_1,neutral,Steve can you clarify?,NEUTRAL,0.9894193410873413
3379,2268310_2,neutral,I'm not seeing how including a dependency would alter the fundamental behavior of createLink() and createLinkTo() requiring a request object.,NEUTRAL,0.6948431730270386
3380,816711_1,neutral,Here are my thoughts about how it can be approached.,NEUTRAL,0.9508745074272156
3381,855337_1,neutral,Fine with me. ,POSITIVE,0.7721155881881714
3382,2226346_1,neutral,On the recommendation of Weinan,NEUTRAL,0.7821678519248962
3383,2127485_1,neutral,Resolved in commit 5260 (patch by Vladimir Sizikov),NEUTRAL,0.9944533705711365
3384,1615699_1,neutral,Patch submitted.,NEUTRAL,0.8838159441947937
3385,1615699_2,neutral,Please review.,NEUTRAL,0.9986926913261414
3386,1615699_3,neutral,Thank you.,POSITIVE,0.7647687196731567
3387,1618006_1,neutral,I filed bug # 42715 with ASF Bugzilla about the ant.version issue.,NEUTRAL,0.8243128061294556
3388,426446_1,neutral,Seems fine to me.,POSITIVE,0.9443840980529785
3389,578535_1,neutral,Thanks for looking after this.,POSITIVE,0.7675163745880127
3390,578535_2,neutral,I will be working to integrate this when I am back in CA.,POSITIVE,0.7851110100746155
3391,980981_1,neutral,Thanks Andy.,POSITIVE,0.9530384540557861
3392,980981_2,neutral,Added as a subtask [HBASE-6157] to this parent jira.,NEUTRAL,0.9969215989112854
3393,980981_3,neutral,Hope that should be fine.,POSITIVE,0.5822820067405701
3394,478251_1,neutral,I added the PDType1CFont patch in revision 1425301,NEUTRAL,0.995710015296936
3395,1807502_1,neutral,Clocked asyncs are fixed in r19148.,NEUTRAL,0.9596289396286011
3396,485706_1,neutral,Since we will have another RC we decided to include this change in 1.5.2.,NEUTRAL,0.957276463508606
3397,1125728_1,neutral,Attaching patch which incorporates Hemanth's comments.,NEUTRAL,0.9929019808769226
3398,1883953_1,neutral,Documentation is still a bit lacking,NEGATIVE,0.9981154203414917
3399,1799586_1,neutral,Don't absue the ticketing system,NEGATIVE,0.5630593299865723
3400,668048_1,neutral,I committed {{BasicFunctionalityTest.testHTMLStrip()}} to branch_3x - it succeeds for me with no changes required.,POSITIVE,0.9634930491447449
3401,2165641_1,neutral,The per invocation timeout facility has been added for the rmi and sslrmi transports.,NEUTRAL,0.9703986048698425
3402,2165641_2,neutral,Unit test: org.jboss.test.remoting.transport.rmi.timeout.RMIPerInvocationTimeoutTestCase.,NEUTRAL,0.9953047037124634
3403,2540286_1,neutral,Thanks for the answer Mohammad wrk.,POSITIVE,0.8753900527954102
3404,2540286_2,neutral,Indeed this saved some time.,POSITIVE,0.9935476183891296
3405,887367_1,neutral,Looks like this was fixed in HDFS-3966 (For branch-1 TestFileCreation should use JUnit4 to make assumeTrue work).,NEUTRAL,0.9237267971038818
3406,893309_1,neutral,I'm envisioning something like `hdfs dfsadmin -fetchimage <local path>' which would use the existing GetImageServlet to download the fsimage over HTTP saving it at <local path>.,NEUTRAL,0.9899575114250183
3407,2131161_1,neutral,I'm kinda dissapointed.,NEGATIVE,0.9986043572425842
3408,2131161_2,neutral,I'm using jruby.bat from jruby 0.9 and it works fine.,POSITIVE,0.9758014678955078
3409,248476_1,neutral,applied Marnix's patch to trunk.,NEUTRAL,0.8968073725700378
3410,1506060_2,neutral,url: https://192.168.124.100/sdk/vimService username: Administrator password: C******,NEUTRAL,0.999811589717865
3411,2277641_1,neutral,"Note this used to work fine in 2.7 looking at ""git blame"" output it would seem the regression happened as Niels added support for 3D bboxes",NEUTRAL,0.7145066857337952
3412,1607244_1,neutral,patch looks good.,POSITIVE,0.9935089349746704
3413,1607244_2,neutral,+1 thanks Ivan.,POSITIVE,0.8336808085441589
3414,456364_2,neutral,Koji Noguchi I think this was fixed.,NEUTRAL,0.9383937120437622
3415,456364_3,neutral,I don't see the issue on trunk.,POSITIVE,0.5429704189300537
3416,456364_4,neutral,Just realize that.,NEUTRAL,0.7479875683784485
3417,456364_5,neutral,Thanks!,POSITIVE,0.9775665402412415
3418,456364_6,neutral,Can you show me which jira fixed this?,NEUTRAL,0.5686256885528564
3419,456364_7,neutral,I should have tested with trunk before creating this jira.,NEUTRAL,0.6073622703552246
3420,456364_8,neutral,I think I even tried with pig-0.11 to confirm the problem.,NEUTRAL,0.6445206999778748
3421,1678217_1,neutral,I'm sorry for the confusion.,NEGATIVE,0.8196865916252136
3422,2036173_1,neutral,Thanks Ittay.,POSITIVE,0.9808127284049988
3423,2036173_2,neutral,Can you provide a little more context on this please...   1.,NEUTRAL,0.7339808940887451
3424,2036173_3,neutral,Under what runtime conditions are you seeing this.?,NEUTRAL,0.5960732698440552
3425,2036173_5,neutral,2,NEUTRAL,0.9945327043533325
3426,2036173_6,neutral,Would you have a test that we can use to reproduce?,NEUTRAL,0.8893072605133057
3427,1050624_1,neutral,Verified.,NEUTRAL,0.8573938608169556
3428,1050624_2,positive,It's OK.,POSITIVE,0.7344300746917725
3429,1050624_3,neutral,Thanks very much!,POSITIVE,0.9972067475318909
3430,1132629_1,neutral,The -branch-18 patch does not apply to Hadoop 0.18.3.,NEGATIVE,0.7642669677734375
3431,1132629_3,neutral,"The only definitions of ""OutputStream baseStream"" are in run() copyBlock() and readBlock().",NEUTRAL,0.9280260801315308
3432,1132629_5,neutral,Raghu am I correct here?,NEUTRAL,0.9990056157112122
3433,1723915_1,neutral,Resolving the issue as the patch was applied to Airavata trunk.,NEUTRAL,0.5170064568519592
3434,658099_1,neutral,I see FilteringTokenFilter has a similar first token pos incr fixup so this problem is handled in at least one other filter.,NEGATIVE,0.9013224244117737
3435,658099_2,neutral,I'll take a broader look tomorrow. ,NEUTRAL,0.670254111289978
3436,527415_1,neutral,Jacques if you create separate issues for the erros (icluding the logs) I can take a look them.,NEUTRAL,0.6767499446868896
3437,527415_2,neutral,Thanks for your vote.,POSITIVE,0.8810356259346008
3438,527415_3,neutral,Any other opinions about the patch?,NEUTRAL,0.8511011004447937
3439,1720530_1,neutral,+1 for the patch.,NEUTRAL,0.9567611217498779
3440,1720530_2,neutral,Committed to trunk.,NEUTRAL,0.732431173324585
3441,1720530_3,neutral,Thanks Arpit!,POSITIVE,0.996428906917572
3442,1191390_1,neutral,I think your logic is right.,POSITIVE,0.7010506987571716
3443,1191390_2,neutral,This is what I understand.,NEUTRAL,0.7123610377311707
3444,1191390_3,neutral,1,NEUTRAL,0.9769628047943115
3445,1191390_4,neutral,FileSystemView is the user file system view so it can have canDelete() and canRead() methods ..... this is fine.,POSITIVE,0.8666379451751709
3446,1191390_5,neutral,2,NEUTRAL,0.9945327043533325
3447,1191390_6,neutral,FileSystemView can have user object to indicate whose file system view it is representing.,NEUTRAL,0.9764429926872253
3448,1191390_7,neutral,3,NEUTRAL,0.9958149790763855
3449,1191390_8,neutral,In that case caching will be at the FileSystemView level (not at FileObject level).,NEUTRAL,0.682533323764801
3450,1191390_9,neutral,Logically this is also fine.,POSITIVE,0.8665093183517456
3451,1191390_10,neutral,NativeFileSystemView represents the underlying OS file system view - no more no less.,NEUTRAL,0.9055576324462891
3452,1191390_11,neutral,Caching is a specialized function.,NEUTRAL,0.7527515888214111
3453,1191390_12,neutral,So if necessary we can add another FileSystemManager implementation which will support caching.,NEUTRAL,0.8597641587257385
3454,1191390_13,neutral,But it may not be appropriate to add this in NativeFileSystem classes.,NEGATIVE,0.930901050567627
3455,1191390_14,neutral,So the action items: 1. canDelete() canRead() and canWrite() will be moved to FileSystemView from FileObject.  ,NEUTRAL,0.9911003708839417
3456,1830169_1,neutral,Please review and close out if appropriate.,NEUTRAL,0.8935596942901611
3457,1043193_1,neutral,This issue has been fixed by the Harmony-5834.,NEUTRAL,0.7848960757255554
3458,1043193_2,neutral,The testcase is helpful for ArrayList.,POSITIVE,0.9848105907440186
3459,1043193_3,neutral,Thanks very much for the contribution.,POSITIVE,0.9966727495193481
3460,1043193_4,neutral,The fixing is available in all builds after r658561.,NEGATIVE,0.5491201877593994
3461,587137_1,neutral,solved in subversion repository as of r818942.,NEUTRAL,0.8258138298988342
3462,587137_2,neutral,patch applied with slight changes thanks for the report and thanks for the patch,POSITIVE,0.6787715554237366
3463,942679_1,neutral,Thanks for the patch Gustavo.,POSITIVE,0.8897417783737183
3464,942679_2,neutral,I applied to 0.95 and trunk.,NEUTRAL,0.986161470413208
3465,1821302_1,neutral,I thought there was already a (Hibernate specific?),NEUTRAL,0.8895353078842163
3466,1821302_3,neutral,"Some property which points to a ""DDL file"".",NEUTRAL,0.9627398252487183
